38,2,0.94999999999999996
37,3,0.92500000000000004
38,2,0.94999999999999996
38,2,0.94999999999999996
38,2,0.94999999999999996
38,2,0.94999999999999996
38,2,0.94999999999999996
36,4,0.90000000000000002
38,2,0.94999999999999996
39,1,0.97499999999999998
38,2,0.94999999999999996
37,3,0.92500000000000004
39,1,0.97499999999999998
37,3,0.92500000000000004
36,4,0.90000000000000002
37,3,0.92500000000000004
35,5,0.875
36,4,0.90000000000000002
36,4,0.90000000000000002
37,3,0.92500000000000004
36,4,0.90000000000000002
36,4,0.90000000000000002
36,4,0.90000000000000002
36,4,0.90000000000000002
36,4,0.90000000000000002
36,4,0.90000000000000002
36,4,0.90000000000000002
36,4,0.90000000000000002
36,4,0.90000000000000002
36,4,0.90000000000000002
38,2,0.94999999999999996
38,2,0.94999999999999996
39,1,0.97499999999999998
39,1,0.97499999999999998
39,1,0.97499999999999998
38,2,0.94999999999999996
37,3,0.92500000000000004
37,3,0.92500000000000004
38,2,0.94999999999999996
38,2,0.94999999999999996
39,1,0.97499999999999998
39,1,0.97499999999999998
39,1,0.97499999999999998
39,1,0.97499999999999998
39,1,0.97499999999999998
39,1,0.97499999999999998
39,1,0.97499999999999998
38,2,0.94999999999999996
38,2,0.94999999999999996
37,3,0.92500000000000004
39,1,0.97499999999999998
38,2,0.94999999999999996
38,2,0.94999999999999996
38,2,0.94999999999999996
38,2,0.94999999999999996
39,1,0.97499999999999998
38,2,0.94999999999999996
36,4,0.90000000000000002
35,5,0.875
36,4,0.90000000000000002
