28,12,0.69999999999999996
28,12,0.69999999999999996
28,12,0.69999999999999996
28,12,0.69999999999999996
28,12,0.69999999999999996
28,12,0.69999999999999996
25,15,0.625
32,8,0.80000000000000004
34,6,0.84999999999999998
33,7,0.82499999999999996
27,13,0.67500000000000004
29,11,0.72499999999999998
28,12,0.69999999999999996
30,10,0.75
29,11,0.72499999999999998
25,15,0.625
28,12,0.69999999999999996
26,14,0.65000000000000002
30,10,0.75
28,12,0.69999999999999996
31,9,0.77500000000000002
31,9,0.77500000000000002
31,9,0.77500000000000002
31,9,0.77500000000000002
32,8,0.80000000000000004
32,8,0.80000000000000004
28,12,0.69999999999999996
33,7,0.82499999999999996
33,7,0.82499999999999996
36,4,0.90000000000000002
28,12,0.69999999999999996
31,9,0.77500000000000002
35,5,0.875
35,5,0.875
36,4,0.90000000000000002
34,6,0.84999999999999998
36,4,0.90000000000000002
33,7,0.82499999999999996
36,4,0.90000000000000002
34,6,0.84999999999999998
18,22,0.45000000000000001
27,13,0.67500000000000004
27,13,0.67500000000000004
27,13,0.67500000000000004
27,13,0.67500000000000004
29,11,0.72499999999999998
26,14,0.65000000000000002
26,14,0.65000000000000002
28,12,0.69999999999999996
32,8,0.80000000000000004
26,14,0.65000000000000002
31,9,0.77500000000000002
29,11,0.72499999999999998
31,9,0.77500000000000002
32,8,0.80000000000000004
30,10,0.75
33,7,0.82499999999999996
35,5,0.875
36,4,0.90000000000000002
37,3,0.92500000000000004
