200,0.1,0.2,4,0.18,1.233333333,0.915833333,0.223333333,1.556666667,64,-7.4592,2.423,-1.2604,2.01,-1.140062,-20.9603,0,1,0
200,0.2,0.1,4,0.44,2.183333333,1.646666667,0.509166667,2.738333333,193,-3.2356,2.0901,-3.7233,-1.2768,3.2423368,-30.041955,0,1,0
220,0.234089642,0.15,7.72495817,0.510833333,2.704166667,2.125833333,0.6125,3.246666667,220.1666667,-11.693,-2.8631,1.2816,-1.1364,-25.112029,-14.683255,1,0,0
200,0.1,0.1,2,0.15,1.09,0.755,0.184166667,1.526666667,87,-11.42,2.447,-2.8854,-2.0543,-11.826298,-10.207059,0,0,1
240,0.1,0.2,4.8,0.1475,1.105833333,0.763333333,0.185833333,1.625,82,-6.5067,0.95411,2.2629,-0.69652,-6.5522065,-24.761328,0,1,0
220,0.234089642,0.15,7.72495817,0.4975,2.593333333,2.010833333,0.585,3.004166667,207.5833333,8.5085,-3.9836,0.41085,-0.901,10.935786,-43.65907,1,0,0
200,0.1,0.1,2,0.13,0.98,0.733333333,0.166666667,1.299166667,78.16666667,-12.411,2.6312,-0.83213,0.076559,-18.831071,-9.6135214,0,0,1
240,0.1,0.2,4.8,0.1475,1.039166667,0.753333333,0.184166667,1.324166667,82.75,-6.1109,0.97488,2.1596,-0.80681,-5.3308001,-24.903591,0,1,0
200,0.1,0.1,2,0.15,1.056666667,0.710833333,0.190833333,1.441666667,110.5,-9.4071,1.1444,-1.1762,-0.21563,-16.921018,-22.210977,0,0,1
200,0.2,0.1,4,0.47,2.4725,1.891666667,0.56,3.061666667,194.4166667,-2.9233,2.3744,-3.6526,-0.91256,4.2473485,-28.947755,0,1,0
220,0.234089642,0.15,7.72495817,0.511666667,2.554166667,2.01,0.5975,2.9175,209.9166667,10.476,-5.4309,-0.82047,-1.4445,9.746025,-45.863213,1,0,0
240,0.1,0.1,2.4,0.143333333,1.029166667,0.748333333,0.178333333,1.3425,81.33333333,-10.121,-0.40911,2.1494,-0.81289,-18.754344,-17.617389,0,0,1
220,0.15,0.234089642,7.72495817,0.249166667,1.8825,1.23,0.318333333,2.9175,76.5,10.564,-4.3668,0.78138,2.5548,17.961486,-40.395515,1,0,0
240,0.2,0.2,9.6,0.52,2.976666667,2.2625,0.636666667,3.496666667,195.9166667,20.265,8.3457,-0.16356,-2.8613,26.39975,-48.805495,1,0,0
240,0.1,0.2,4.8,0.171666667,1.340833333,0.845833333,0.2225,2.035,107.0833333,-3.9556,0.044633,3.6978,-0.027766,-1.5599816,-27.451468,0,1,0
240,0.2,0.2,9.6,0.52,2.825833333,2.235833333,0.6275,3.205833333,196.4166667,16.364,7.9526,0.13532,-0.82354,23.906771,-46.680196,1,0,0
220,0.15,0.15,4.95,0.17,1.456666667,1.020833333,0.23,2.295833333,62.5,-4.4692,-2.1176,0.999,0.14742,-1.3970191,-27.114023,0,1,0
186.3641434,0.15,0.15,4.193193226,0.24,1.771666667,1.269166667,0.319166667,3.4925,119.5833333,1.5567,-4.1205,-1.2062,1.3253,3.0880577,-38.788695,0,1,0
220,0.234089642,0.15,7.72495817,0.513333333,2.7275,2.120833333,0.615,3.3475,220.75,1.1202,-5.3261,-0.45143,-0.72271,2.5589102,-34.192245,1,0,0
200,0.1,0.2,4,0.19,1.2925,0.988333333,0.233333333,1.655833333,48.66666667,-7.3984,2.846,-1.8847,1.3102,1.4234893,-21.205817,0,1,0
220,0.234089642,0.15,7.72495817,0.504166667,2.735,2.218333333,0.613333333,3.269166667,220.6666667,7.9941,-6.3712,-1.4405,-1.5379,6.2769756,-43.733172,1,0,0
200,0.2,0.1,4,0.45,2.485833333,1.870833333,0.544166667,3.261666667,161,-4.9975,1.4866,-2.5373,-0.090533,-2.7398391,-29.783001,0,1,0
186.3641434,0.15,0.15,4.193193226,0.249166667,1.6825,1.179166667,0.31,2.309166667,92.66666667,1.0151,-3.1096,-4.0552,-0.45888,6.1657336,-35.520747,0,1,0
220,0.234089642,0.15,7.72495817,0.5125,2.561666667,2.02,0.596666667,2.903333333,211.9166667,12.226,-5.3201,-0.70551,-2.5341,10.671431,-47.533419,1,0,0
220,0.15,0.15,4.95,0.19,1.411666667,0.910833333,0.2375,1.984166667,112.75,2.0313,-2.3176,0.091135,1.5459,6.1463312,-34.897295,0,1,0
240,0.2,0.2,9.6,0.53,2.84,2.249166667,0.63,3.23,195.9166667,15.119,8.2299,0.33759,-0.35107,24.771902,-44.570363,1,0,0
220,0.15,0.15,4.95,0.19,1.456666667,0.943333333,0.2425,2.0425,120.3333333,6.0555,-3.5324,-1.1102,2.5547,11.328396,-38.010235,0,1,0
240,0.2,0.2,9.6,0.52,2.813333333,2.22,0.6275,3.250833333,198.8333333,-12.135,0.94311,3.4224,-1.0305,23.970808,-11.682388,1,0,0
200,0.1,0.1,2,0.15,1.075,0.801666667,0.191666667,1.405833333,70.16666667,-12.881,1.9086,0.08701,0.63369,-17.954456,-6.5733835,0,0,1
240,0.1,0.1,2.4,0.1575,1.165833333,0.861666667,0.198333333,1.521666667,74.41666667,-11.205,0.029189,3.5818,-1.1902,-19.960768,-13.448851,0,0,1
240,0.1,0.1,2.4,0.1725,1.206666667,0.875,0.214166667,1.525,88.5,-12.216,-0.22957,2.8678,-1.0446,-24.259718,-10.500341,0,0,1
186.3641434,0.15,0.15,4.193193226,0.2575,1.8975,1.1875,0.325,2.645,123.4166667,1.3348,-4.454,-2.1219,0.42561,1.45786,-39.348042,0,1,0
220,0.234089642,0.15,7.72495817,0.494166667,2.515,1.918333333,0.58,3.0125,196.5833333,8.4932,-3.9956,0.42421,-0.66969,8.9020555,-45.046996,1,0,0
220,0.15,0.15,4.95,0.18,1.503333333,1.040833333,0.240833333,2.374166667,69.25,-3.7096,-1.0602,1.054,1.1224,2.2032192,-27.406563,0,1,0
200,0.1,0.1,2,0.16,1.1075,0.823333333,0.196666667,1.49,71.75,-12.626,2.0989,-0.70914,0.66589,-19.164446,-8.8980529,0,0,1
240,0.1,0.2,4.8,0.2225,1.639166667,1.1225,0.288333333,2.2475,81.66666667,-6.9253,0.8351,3.4207,0.10625,-3.1634942,-25.60143,0,1,0
200,0.1,0.2,4,0.19,1.3075,0.986666667,0.234166667,1.701666667,50.08333333,-6.5298,2.3751,-1.6971,1.0567,-3.6026993,-24.312987,0,1,0
200,0.1,0.1,2,0.16,1.0875,0.8125,0.194166667,1.431666667,68.75,-12.605,1.9264,-0.11921,0.58153,-15.896276,-7.4061727,0,0,1
220,0.15,0.234089642,7.72495817,0.250833333,1.8825,1.2475,0.3175,2.6475,69.66666667,12.983,-5.2966,0.75859,2.2314,16.764882,-44.245287,1,0,0
240,0.1,0.2,4.8,0.146666667,1.046666667,0.754166667,0.181666667,1.3675,83.91666667,-6.9449,0.6736,1.2053,0.5081,-6.887551,-23.755861,0,1,0
186.3641434,0.15,0.15,4.193193226,0.2525,1.585833333,1.065,0.3075,2.125,139.9166667,4.9691,-5.0837,-1.7871,-0.30255,8.8687956,-38.294703,0,1,0
240,0.1,0.2,4.8,0.2275,1.671666667,1.118333333,0.286666667,2.3625,84.08333333,-5.662,2.3962,5.4102,0.13461,5.0386302,-27.111636,0,1,0
200,0.1,0.1,2,0.14,1.0475,0.751666667,0.1775,1.535,77.16666667,-10.656,2.4838,-2.2493,-2.3564,-9.7303453,-11.73492,0,0,1
200,0.1,0.2,4,0.19,1.45,1.151666667,0.234166667,1.790833333,45.16666667,-6.4216,2.6116,0.7348,3.6999,0.0449918,-23.663382,0,1,0
220,0.15,0.15,4.95,0.18,1.244166667,0.908333333,0.223333333,1.909166667,80.66666667,-0.86455,-1.8612,1.0949,1.2467,1.3822535,-33.648151,0,1,0
200,0.2,0.1,4,0.4,2.395,1.588333333,0.486666667,3.553333333,187.6666667,0.16369,2.1881,-4.9925,-2.4868,10.770071,-32.639843,0,1,0
200,0.2,0.1,4,0.45,2.411666667,1.790833333,0.5325,2.914166667,107.75,-5.8164,2.0384,-2.6286,1.3663,-2.4099224,-29.689219,0,1,0
240,0.1,0.1,2.4,0.155,1.175833333,0.863333333,0.195833333,1.488333333,73.58333333,-13.672,-0.72797,2.6661,-1.1399,-32.743871,-7.2041381,0,0,1
220,0.15,0.15,4.95,0.19,1.504166667,1.0225,0.246666667,2.215833333,53.75,-2.7184,-1.5532,0.59336,1.398,2.930259,-29.055776,0,1,0
220,0.15,0.15,4.95,0.2,1.430833333,0.931666667,0.243333333,2.0025,111.4166667,2.4119,-1.1304,1.0322,-1.9626,4.1225641,-36.60153,0,1,0
200,0.2,0.1,4,0.45,2.466666667,1.875,0.5425,3.2125,166,-5.3887,1.7739,-2.4699,0.19172,0.9821799,-27.415487,0,1,0
240,0.2,0.2,9.6,0.52,2.953333333,2.235,0.621666667,3.521666667,194.5,14.358,8.1722,0.96655,-0.21326,24.6007,-43.717711,1,0,0
240,0.1,0.2,4.8,0.18,1.211666667,0.783333333,0.223333333,1.679166667,152.8333333,-0.62019,-0.56432,2.6786,-1.2023,2.5963342,-32.445721,0,1,0
240,0.1,0.2,4.8,0.229166667,1.704166667,1.139166667,0.290833333,2.503333333,83.16666667,-6.8291,1.1948,3.9691,0.71564,-1.5619922,-25.987393,0,1,0
220,0.15,0.234089642,7.72495817,0.254166667,1.8225,1.295,0.318333333,2.6675,70.91666667,6.1101,-2.3308,1.99,-1.0505,10.485916,-38.972151,1,0,0
220,0.15,0.234089642,7.72495817,0.254166667,1.775,1.288333333,0.315833333,2.466666667,71,7.1528,-3.0891,1.1635,-0.60319,13.183476,-39.490079,1,0,0
186.3641434,0.15,0.15,4.193193226,0.325833333,2.375833333,1.530833333,0.425,3.635,141.3333333,1.5445,-3.9,-3.1056,-1.1792,4.5190747,-37.345647,0,1,0
200,0.1,0.1,2,0.13,0.993333333,0.734166667,0.170833333,1.305833333,82.75,-12.169,2.4368,-1.6248,-1.146,-14.409084,-8.663992,0,0,1
200,0.1,0.1,2,0.15,1.019166667,0.696666667,0.185,1.428333333,106.25,-9.5431,1.9614,-1.3541,-1.7401,-10.517278,-17.253824,0,0,1
220,0.234089642,0.15,7.72495817,0.490833333,2.49,1.8925,0.574166667,2.935833333,198.6666667,3.8473,-3.6419,0.78801,-0.49654,3.9787462,-41.223925,1,0,0
240,0.1,0.2,4.8,0.171666667,1.318333333,0.8425,0.221666667,1.950833333,99.75,-5.122,0.25147,2.4823,-0.34165,-4.7593284,-26.551051,0,1,0
200,0.1,0.2,4,0.2,1.51,1.009166667,0.249166667,2.210833333,68.08333333,-2.6993,1.9755,-2.4395,1.2132,0.3633268,-31.90635,0,1,0
200,0.1,0.2,4,0.19,1.281666667,0.934166667,0.231666667,1.6775,69.25,-5.9233,2.668,-0.65669,4.8191,1.6177969,-24.261431,0,1,0
240,0.1,0.1,2.4,0.161666667,1.0825,0.720833333,0.2025,1.508333333,129,-8.4599,-1.5556,2.0679,-1.6871,-16.37203,-20.871214,0,0,1
220,0.15,0.234089642,7.72495817,0.265833333,1.773333333,1.24,0.326666667,2.4025,78.08333333,8.6994,-3.4724,0.40739,0.77732,14.320865,-40.724206,1,0,0
240,0.1,0.1,2.4,0.161666667,1.075833333,0.72,0.2025,1.5125,116.3333333,-9.6815,-1.0623,1.7861,-1.394,-18.607173,-17.931658,0,0,1
186.3641434,0.15,0.15,4.193193226,0.2175,1.5125,1.049166667,0.270833333,2.171666667,76.08333333,-0.05115,-3.6087,-1.4365,2.0249,2.3457108,-36.119663,0,1,0
220,0.15,0.15,4.95,0.18,1.525833333,1.051666667,0.235,2.425,67.58333333,-3.8012,-0.72181,1.2571,0.07466,-0.7934453,-28.717256,0,1,0
220,0.15,0.15,4.95,0.21,1.3825,0.916666667,0.253333333,1.890833333,123.4166667,3.3731,-1.8063,0.92054,-1.6758,5.7273651,-36.776029,0,1,0
200,0.1,0.2,4,0.19,1.273333333,0.941666667,0.230833333,1.660833333,68.5,-5.4087,2.6946,-1.6609,5.2672,0.1896799,-27.328396,0,1,0
240,0.1,0.2,4.8,0.179166667,1.358333333,0.949166667,0.228333333,2.0575,74.33333333,-6.6841,1.0144,1.5463,0.21869,-6.6228752,-24.548529,0,1,0
220,0.15,0.234089642,7.72495817,0.265833333,1.795833333,1.24,0.329166667,2.4975,78.83333333,7.8789,-3.6774,0.84523,0.32544,15.852992,-39.194315,1,0,0
240,0.1,0.2,4.8,0.17,1.3025,0.838333333,0.219166667,1.978333333,105.3333333,-5.3649,1.1981,2.9641,-0.68826,-4.3774032,-26.204714,0,1,0
186.3641434,0.15,0.15,4.193193226,0.27,2.045,1.338333333,0.3425,2.7925,75.25,-0.69538,-3.0876,-2.689,0.2477,2.344354,-35.478413,0,1,0
220,0.15,0.15,4.95,0.21,1.399166667,0.920833333,0.258333333,1.889166667,136.0833333,4.4995,-2.1736,0.68646,-2.1961,5.6835395,-38.61196,0,1,0
220,0.15,0.234089642,7.72495817,0.279166667,2.115,1.406666667,0.355833333,2.8975,70.83333333,6.048,-2.2502,4.6118,0.30488,17.500776,-38.953156,1,0,0
220,0.15,0.234089642,7.72495817,0.27,1.844166667,1.268333333,0.334166667,2.525833333,79.58333333,9.3607,-3.6313,0.56836,1.288,14.882079,-41.108954,1,0,0
240,0.2,0.2,9.6,0.52,2.94,2.2075,0.6225,3.54,193.25,12.416,8.0643,1.4329,-0.33014,22.682881,-43.083521,1,0,0
240,0.1,0.1,2.4,0.141666667,1.0225,0.7425,0.1775,1.285833333,78.58333333,-10.296,-0.38349,2.9277,-1.5305,-18.991498,-17.476198,0,0,1
200,0.1,0.2,4,0.18,1.444166667,1.149166667,0.233333333,1.731666667,44.66666667,-7.2547,2.3596,1.4018,3.1977,-4.8913667,-24.313547,0,1,0
240,0.1,0.2,4.8,0.175833333,1.321666667,0.928333333,0.2225,2.01,73.66666667,-7.2494,0.58802,2.9019,-0.48179,-7.4930411,-23.663467,0,1,0
240,0.1,0.1,2.4,0.16,1.056666667,0.708333333,0.2,1.411666667,129.5,-8.6892,-2.3481,0.51341,-0.38922,-13.596942,-20.131539,0,0,1
